SYMB,MM/DD/YY,NAV
CUUR0000SA0,05/01/1993,144.2
CUUR0000SA0,04/01/1993,144.0
CUUR0000SA0,03/01/1993,143.6
CUUR0000SA0,02/01/1993,143.1
CUUR0000SA0,01/01/1993,142.6
CUUR0000AA0,12/01/2002,541.9
CUUR0000AA0,11/01/2002,543.1
CUUR0000AA0,10/01/2002,543.2
CUUR0000AA0,09/01/2002,542.1
CUUR0000AA0,08/01/2002,541.2
CUUR0000AA0,07/01/2002,539.5
CUUR0000AA0,06/01/2002,538.9
CUUR0000AA0,05/01/2002,538.5
CUUR0000AA0,04/01/2002,538.6
CUUR0000AA0,03/01/2002,535.5
CUUR0000AA0,02/01/2002,532.7
CUUR0000AA0,01/01/2002,530.6
CUUR0000AA0,12/01/2001,529.2
CUUR0000AA0,11/01/2001,531.3
CUUR0000AA0,10/01/2001,532.2
CUUR0000AA0,09/01/2001,534.0
CUUR0000AA0,08/01/2001,531.8
CUUR0000AA0,07/01/2001,531.6
CUUR0000AA0,06/01/2001,533.3
CUUR0000AA0,05/01/2001,532.2
CUUR0000AA0,04/01/2001,529.9
CUUR0000AA0,03/01/2001,528.0
CUUR0000AA0,02/01/2001,526.7
CUUR0000AA0,01/01/2001,524.5
CUUR0000AA0,12/01/2000,521.1
CUUR0000AA0,11/01/2000,521.5
CUUR0000AA0,10/01/2000,521.2
CUUR0000AA0,09/01/2000,520.3
CUUR0000AA0,08/01/2000,517.6
CUUR0000AA0,07/01/2000,517.5
CUUR0000AA0,06/01/2000,516.5
CUUR0000AA0,05/01/2000,513.6
CUUR0000AA0,04/01/2000,513.2
CUUR0000AA0,03/01/2000,512.8
CUUR0000AA0,02/01/2000,508.7
CUUR0000AA0,01/01/2000,505.8
CUUR0000AA0,12/01/1999,504.1
CUUR0000AA0,11/01/1999,504.1
CUUR0000AA0,10/01/1999,503.9
CUUR0000AA0,09/01/1999,502.9
CUUR0000AA0,08/01/1999,500.7
CUUR0000AA0,07/01/1999,499.2
CUUR0000AA0,06/01/1999,497.9
CUUR0000AA0,05/01/1999,497.7
CUUR0000AA0,04/01/1999,497.8
CUUR0000AA0,03/01/1999,494.4
CUUR0000AA0,02/01/1999,492.9
CUUR0000AA0,01/01/1999,492.3
CUUR0000AA0,12/01/1998,491.0
CUUR0000AA0,11/01/1998,491.3
CUUR0000AA0,10/01/1998,491.3
CUUR0000AA0,09/01/1998,490.1
CUUR0000AA0,08/01/1998,489.6
CUUR0000AA0,07/01/1998,488.8
CUUR0000AA0,06/01/1998,488.2
CUUR0000AA0,05/01/1998,487.7
CUUR0000AA0,04/01/1998,486.8
CUUR0000AA0,03/01/1998,485.8
CUUR0000AA0,02/01/1998,484.9
CUUR0000AA0,01/01/1998,484.2
CUUR0000AA0,12/01/1997,483.2
CUUR0000AA0,11/01/1997,483.9
CUUR0000AA0,10/01/1997,484.1
CUUR0000AA0,09/01/1997,483.0
CUUR0000AA0,08/01/1997,481.6
CUUR0000AA0,07/01/1997,480.7
CUUR0000AA0,06/01/1997,480.2
CUUR0000AA0,05/01/1997,479.6
CUUR0000AA0,04/01/1997,479.7
CUUR0000AA0,03/01/1997,479.3
CUUR0000AA0,02/01/1997,478.2
CUUR0000AA0,01/01/1997,476.7
CUUR0000AA0,12/01/1996,475.0
CUUR0000AA0,11/01/1996,475.0
CUUR0000AA0,10/01/1996,474.1
CUUR0000AA0,09/01/1996,472.7
CUUR0000AA0,08/01/1996,471.1
CUUR0000AA0,07/01/1996,470.4
CUUR0000AA0,06/01/1996,469.5
CUUR0000AA0,05/01/1996,469.0
CUUR0000AA0,04/01/1996,468.2
CUUR0000AA0,03/01/1996,466.5
CUUR0000AA0,02/01/1996,464.2
CUUR0000AA0,01/01/1996,462.5
CUUR0000AA0,12/01/1995,459.9
CUUR0000AA0,11/01/1995,460.1
CUUR0000AA0,10/01/1995,460.3
CUUR0000AA0,09/01/1995,459.0
CUUR0000AA0,08/01/1995,458.0
CUUR0000AA0,07/01/1995,457.0
CUUR0000AA0,06/01/1995,456.7
CUUR0000AA0,05/01/1995,455.8
CUUR0000AA0,04/01/1995,455.0
CUUR0000AA0,03/01/1995,453.5
CUUR0000AA0,02/01/1995,452.0
CUUR0000AA0,01/01/1995,450.3
CUUR0000AA0,12/01/1994,448.4
CUUR0000AA0,11/01/1994,448.6
CUUR0000AA0,10/01/1994,448.0
CUUR0000AA0,09/01/1994,447.5
CUUR0000AA0,08/01/1994,446.4
CUUR0000AA0,07/01/1994,444.4
CUUR0000AA0,06/01/1994,443.3
CUUR0000AA0,05/01/1994,441.9
CUUR0000AA0,04/01/1994,441.4
CUUR0000AA0,03/01/1994,441.1
CUUR0000AA0,02/01/1994,439.3
CUUR0000AA0,01/01/1994,437.8
CUUR0000AA0,12/01/1993,436.8
CUUR0000AA0,11/01/1993,436.9
CUUR0000AA0,10/01/1993,436.4
CUUR0000AA0,09/01/1993,434.7
CUUR0000AA0,08/01/1993,433.9
CUUR0000AA0,07/01/1993,432.6
CUUR0000AA0,06/01/1993,432.4
CUUR0000AA0,05/01/1993,432.0
CUUR0000AA0,04/01/1993,431.2
CUUR0000AA0,03/01/1993,430.1
CUUR0000AA0,02/01/1993,428.7
CUUR0000AA0,01/01/1993,427.0
CWUR0000SA0,12/01/2002,177.0
CWUR0000SA0,11/01/2002,177.4
CWUR0000SA0,10/01/2002,177.3
CWUR0000SA0,09/01/2002,177.0
CWUR0000SA0,08/01/2002,176.6
CWUR0000SA0,07/01/2002,176.1
CWUR0000SA0,06/01/2002,175.9
CWUR0000SA0,05/01/2002,175.8
CWUR0000SA0,04/01/2002,175.8
CWUR0000SA0,03/01/2002,174.7
CWUR0000SA0,02/01/2002,173.7
CWUR0000SA0,01/01/2002,173.2
CWUR0000SA0,12/01/2001,172.9
CWUR0000SA0,11/01/2001,173.7
CWUR0000SA0,10/01/2001,174.0
CWUR0000SA0,09/01/2001,174.8
CWUR0000SA0,08/01/2001,173.8
CWUR0000SA0,07/01/2001,173.8
CWUR0000SA0,06/01/2001,174.6
CWUR0000SA0,05/01/2001,174.4
CWUR0000SA0,04/01/2001,173.5
CWUR0000SA0,03/01/2001,172.6
CWUR0000SA0,02/01/2001,172.4
CWUR0000SA0,01/01/2001,171.7
CWUR0000SA0,12/01/2000,170.7
CWUR0000SA0,11/01/2000,170.9
CWUR0000SA0,10/01/2000,170.6
CWUR0000SA0,09/01/2000,170.4
CWUR0000SA0,08/01/2000,169.3
CWUR0000SA0,07/01/2000,169.4
CWUR0000SA0,06/01/2000,169.2
CWUR0000SA0,05/01/2000,168.2
CWUR0000SA0,04/01/2000,168.0
CWUR0000SA0,03/01/2000,167.9
CWUR0000SA0,02/01/2000,166.5
CWUR0000SA0,01/01/2000,165.6
CWUR0000SA0,12/01/1999,165.1
CWUR0000SA0,11/01/1999,165.1
CWUR0000SA0,10/01/1999,165.0
CWUR0000SA0,09/01/1999,164.7
CWUR0000SA0,08/01/1999,163.8
CWUR0000SA0,07/01/1999,163.3
CWUR0000SA0,06/01/1999,162.8
CWUR0000SA0,05/01/1999,162.8
CWUR0000SA0,04/01/1999,162.7
CWUR0000SA0,03/01/1999,161.4
CWUR0000SA0,02/01/1999,161.1
CWUR0000SA0,01/01/1999,161.0
CWUR0000SA0,12/01/1998,160.7
CWUR0000SA0,11/01/1998,160.7
CWUR0000SA0,10/01/1998,160.6
CWUR0000SA0,09/01/1998,160.2
CWUR0000SA0,08/01/1998,160.0
CWUR0000SA0,07/01/1998,159.8
CWUR0000SA0,06/01/1998,159.7
CWUR0000SA0,05/01/1998,159.5
CWUR0000SA0,04/01/1998,159.1
CWUR0000SA0,03/01/1998,158.7
CWUR0000SA0,02/01/1998,158.5
CWUR0000SA0,01/01/1998,158.4
CWUR0000SA0,12/01/1997,158.2
CWUR0000SA0,11/01/1997,158.5
CWUR0000SA0,10/01/1997,158.5
CWUR0000SA0,09/01/1997,158.3
CWUR0000SA0,08/01/1997,157.8
CWUR0000SA0,07/01/1997,157.5
CWUR0000SA0,06/01/1997,157.4
CWUR0000SA0,05/01/1997,157.2
CWUR0000SA0,04/01/1997,157.2
CWUR0000SA0,03/01/1997,157.0
CWUR0000SA0,02/01/1997,156.8
CWUR0000SA0,01/01/1997,156.3
CWUR0000SA0,12/01/1996,155.9
CWUR0000SA0,11/01/1996,155.9
CWUR0000SA0,10/01/1996,155.5
CWUR0000SA0,09/01/1996,155.1
CWUR0000SA0,08/01/1996,154.5
CWUR0000SA0,07/01/1996,154.3
CWUR0000SA0,06/01/1996,154.1
CWUR0000SA0,05/01/1996,154.0
CWUR0000SA0,04/01/1996,153.6
CWUR0000SA0,03/01/1996,152.9
CWUR0000SA0,02/01/1996,152.2
CWUR0000SA0,01/01/1996,151.7
CWUR0000SA0,12/01/1995,150.9
CWUR0000SA0,11/01/1995,150.9
CWUR0000SA0,10/01/1995,151.0
CWUR0000SA0,09/01/1995,150.6
CWUR0000SA0,08/01/1995,150.2
CWUR0000SA0,07/01/1995,149.9
CWUR0000SA0,06/01/1995,149.9
CWUR0000SA0,05/01/1995,149.6
CWUR0000SA0,04/01/1995,149.3
CWUR0000SA0,03/01/1995,148.7
CWUR0000SA0,02/01/1995,148.3
CWUR0000SA0,01/01/1995,147.8
CWUR0000SA0,12/01/1994,147.2
CWUR0000SA0,11/01/1994,147.3
CWUR0000SA0,10/01/1994,147.0
CWUR0000SA0,09/01/1994,146.9
CWUR0000SA0,08/01/1994,146.5
CWUR0000SA0,07/01/1994,145.8
CWUR0000SA0,06/01/1994,145.4
CWUR0000SA0,05/01/1994,144.9
CWUR0000SA0,04/01/1994,144.7
CWUR0000SA0,03/01/1994,144.4
CWUR0000SA0,02/01/1994,144.0
CWUR0000SA0,01/01/1994,143.6
CWUR0000SA0,12/01/1993,143.3
CWUR0000SA0,11/01/1993,143.4
CWUR0000SA0,10/01/1993,143.3
CWUR0000SA0,09/01/1993,142.6
CWUR0000SA0,08/01/1993,142.4
CWUR0000SA0,07/01/1993,142.1
CWUR0000SA0,06/01/1993,142.0
CWUR0000SA0,05/01/1993,141.9
CWUR0000SA0,04/01/1993,141.6
CWUR0000SA0,03/01/1993,141.1
CWUR0000SA0,02/01/1993,140.7
CWUR0000SA0,01/01/1993,140.3
CUURS49DSA0,12/01/2002,190.0
CUURS49DSA0,10/01/2002,190.9
CUURS49DSA0,08/01/2002,190.3
CUURS49DSA0,06/01/2002,189.4
CUURS49DSA0,04/01/2002,188.8
CUURS49DSA0,02/01/2002,187.6
CUURS49DSA0,12/01/2001,186.1
CUURS49DSA0,10/01/2001,187.9
CUURS49DSA0,08/01/2001,186.8
CUURS49DSA0,06/01/2001,186.3
CUURS49DSA0,04/01/2001,184.2
CUURS49DSA0,02/01/2001,184.0
CUURS49DSA0,12/01/2000,181.5
CUURS49DSA0,10/01/2000,182.1
CUURS49DSA0,08/01/2000,180.3
CUURS49DSA0,06/01/2000,179.2
CUURS49DSA0,04/01/2000,177.8
CUURS49DSA0,02/01/2000,176.1
CUURS49DSA0,12/01/1999,174.4
CUURS49DSA0,10/01/1999,174.7
CUURS49DSA0,08/01/1999,173.4
CUURS49DSA0,06/01/1999,172.7
CUURS49DSA0,04/01/1999,172.2
CUURS49DSA0,02/01/1999,170.6
CUURS49DSA0,12/01/1998,169.4
CUURS49DSA0,10/01/1998,169.3
CUURS49DSA0,08/01/1998,168.5
CUURS49DSA0,06/01/1998,167.5
CUURS49DSA0,04/01/1998,166.4
CUURS49DSA0,02/01/1998,166.5
CUURS49DSA0,12/01/1997,165.0
SUUR0000SA0,12/01/2002,106.0
SUUR0000SA0,11/01/2002,106.3
SUUR0000SA0,10/01/2002,106.4
SUUR0000SA0,09/01/2002,106.3
SUUR0000SA0,08/01/2002,106.0
SUUR0000SA0,07/01/2002,105.7
SUUR0000SA0,06/01/2002,105.6
SUUR0000SA0,05/01/2002,105.6
SUUR0000SA0,04/01/2002,105.6
SUUR0000SA0,03/01/2002,105.1
SUUR0000SA0,02/01/2002,104.5
SUUR0000SA0,01/01/2002,104.2
SUUR0000SA0,12/01/2001,103.9
SUUR0000SA0,11/01/2001,104.4
SUUR0000SA0,10/01/2001,104.7
SUUR0000SA0,09/01/2001,104.9
SUUR0000SA0,08/01/2001,104.6
SUUR0000SA0,07/01/2001,104.5
SUUR0000SA0,06/01/2001,104.8
SUUR0000SA0,05/01/2001,104.6
SUUR0000SA0,04/01/2001,104.2
SUUR0000SA0,03/01/2001,103.9
SUUR0000SA0,02/01/2001,103.7
SUUR0000SA0,01/01/2001,103.3
SUUR0000SA0,12/01/2000,102.6
SUUR0000SA0,11/01/2000,102.8
SUUR0000SA0,10/01/2000,102.9
SUUR0000SA0,09/01/2000,102.8
SUUR0000SA0,08/01/2000,102.3
SUUR0000SA0,07/01/2000,102.3
SUUR0000SA0,06/01/2000,102.1
SUUR0000SA0,05/01/2000,101.7
SUUR0000SA0,04/01/2000,101.6
SUUR0000SA0,03/01/2000,101.6
SUUR0000SA0,02/01/2000,100.9
SUUR0000SA0,01/01/2000,100.3
SUUR0000SA0,12/01/1999,100.0
CUUR0000SA0,12/01/2012,229.601
CUUR0000SA0,11/01/2012,230.221
CUUR0000SA0,10/01/2012,231.317
CUUR0000SA0,09/01/2012,231.407
CUUR0000SA0,08/01/2012,230.379
CUUR0000SA0,07/01/2012,229.104
CUUR0000SA0,06/01/2012,229.478
CUUR0000SA0,05/01/2012,229.815
CUUR0000SA0,04/01/2012,230.085
CUUR0000SA0,03/01/2012,229.392
CUUR0000SA0,02/01/2012,227.663
CUUR0000SA0,01/01/2012,226.665
CUUR0000SA0,12/01/2011,225.672
CUUR0000SA0,11/01/2011,226.230
CUUR0000SA0,10/01/2011,226.421
CUUR0000SA0,09/01/2011,226.889
CUUR0000SA0,08/01/2011,226.545
CUUR0000SA0,07/01/2011,225.922
CUUR0000SA0,06/01/2011,225.722
CUUR0000SA0,05/01/2011,225.964
CUUR0000SA0,04/01/2011,224.906
CUUR0000SA0,03/01/2011,223.467
CUUR0000SA0,02/01/2011,221.309
CUUR0000SA0,01/01/2011,220.223
CUUR0000SA0,12/01/2010,219.179
CUUR0000SA0,11/01/2010,218.803
CUUR0000SA0,10/01/2010,218.711
CUUR0000SA0,09/01/2010,218.439
CUUR0000SA0,08/01/2010,218.312
CUUR0000SA0,07/01/2010,218.011
CUUR0000SA0,06/01/2010,217.965
CUUR0000SA0,05/01/2010,218.178
CUUR0000SA0,04/01/2010,218.009
CUUR0000SA0,03/01/2010,217.631
CUUR0000SA0,02/01/2010,216.741
CUUR0000SA0,01/01/2010,216.687
CUUR0000SA0,12/01/2009,215.949
CUUR0000SA0,11/01/2009,216.330
CUUR0000SA0,10/01/2009,216.177
CUUR0000SA0,09/01/2009,215.969
CUUR0000SA0,08/01/2009,215.834
CUUR0000SA0,07/01/2009,215.351
CUUR0000SA0,06/01/2009,215.693
CUUR0000SA0,05/01/2009,213.856
CUUR0000SA0,04/01/2009,213.240
CUUR0000SA0,03/01/2009,212.709
CUUR0000SA0,02/01/2009,212.193
CUUR0000SA0,01/01/2009,211.143
CUUR0000SA0,12/01/2008,210.228
CUUR0000SA0,11/01/2008,212.425
CUUR0000SA0,10/01/2008,216.573
CUUR0000SA0,09/01/2008,218.783
CUUR0000SA0,08/01/2008,219.086
CUUR0000SA0,07/01/2008,219.964
CUUR0000SA0,06/01/2008,218.815
CUUR0000SA0,05/01/2008,216.632
CUUR0000SA0,04/01/2008,214.823
CUUR0000SA0,03/01/2008,213.528
CUUR0000SA0,02/01/2008,211.693
CUUR0000SA0,01/01/2008,211.080
CUUR0000SA0,12/01/2007,210.036
CUUR0000SA0,11/01/2007,210.177
CUUR0000SA0,10/01/2007,208.936
CUUR0000SA0,09/01/2007,208.490
CUUR0000SA0,08/01/2007,207.917
CUUR0000SA0,07/01/2007,208.299
CUUR0000SA0,06/01/2007,208.352
CUUR0000SA0,05/01/2007,207.949
CUUR0000SA0,04/01/2007,206.686
CUUR0000SA0,03/01/2007,205.352
CUUR0000SA0,02/01/2007,203.499
CUUR0000SA0,01/01/2007,202.416
CUUR0000SA0,12/01/2006,201.8
CUUR0000SA0,11/01/2006,201.5
CUUR0000SA0,10/01/2006,201.8
CUUR0000SA0,09/01/2006,202.9
CUUR0000SA0,08/01/2006,203.9
CUUR0000SA0,07/01/2006,203.5
CUUR0000SA0,06/01/2006,202.9
CUUR0000SA0,05/01/2006,202.5
CUUR0000SA0,04/01/2006,201.5
CUUR0000SA0,03/01/2006,199.8
CUUR0000SA0,02/01/2006,198.7
CUUR0000SA0,01/01/2006,198.3
CUUR0000SA0,12/01/2005,196.8
CUUR0000SA0,11/01/2005,197.6
CUUR0000SA0,10/01/2005,199.2
CUUR0000SA0,09/01/2005,198.8
CUUR0000SA0,08/01/2005,196.4
CUUR0000SA0,07/01/2005,195.4
CUUR0000SA0,06/01/2005,194.5
CUUR0000SA0,05/01/2005,194.4
CUUR0000SA0,04/01/2005,194.6
CUUR0000SA0,03/01/2005,193.3
CUUR0000SA0,02/01/2005,191.8
CUUR0000SA0,01/01/2005,190.7
CUUR0000SA0,12/01/2004,190.3
CUUR0000SA0,11/01/2004,191.0
CUUR0000SA0,10/01/2004,190.9
CUUR0000SA0,09/01/2004,189.9
CUUR0000SA0,08/01/2004,189.5
CUUR0000SA0,07/01/2004,189.4
CUUR0000SA0,06/01/2004,189.7
CUUR0000SA0,05/01/2004,189.1
CUUR0000SA0,04/01/2004,188.0
CUUR0000SA0,03/01/2004,187.4
CUUR0000SA0,02/01/2004,186.2
CUUR0000SA0,01/01/2004,185.2
CUUR0000SA0,12/01/2003,184.3
CUUR0000SA0,11/01/2003,184.5
CUUR0000SA0,10/01/2003,185.0
CUUR0000SA0,09/01/2003,185.2
CUUR0000SA0,08/01/2003,184.6
CUUR0000SA0,07/01/2003,183.9
CUUR0000SA0,06/01/2003,183.7
CUUR0000SA0,05/01/2003,183.5
CUUR0000SA0,04/01/2003,183.8
CUUR0000SA0,03/01/2003,184.2
CUUR0000SA0,02/01/2003,183.1
CUUR0000SA0,01/01/2003,181.7
CUUR0000AA0,12/01/2012,687.782
CUUR0000AA0,11/01/2012,689.639
CUUR0000AA0,10/01/2012,692.923
CUUR0000AA0,09/01/2012,693.192
CUUR0000AA0,08/01/2012,690.113
CUUR0000AA0,07/01/2012,686.294
CUUR0000AA0,06/01/2012,687.415
CUUR0000AA0,05/01/2012,688.423
CUUR0000AA0,04/01/2012,689.232
CUUR0000AA0,03/01/2012,687.157
CUUR0000AA0,02/01/2012,681.977
CUUR0000AA0,01/01/2012,678.988
CUUR0000AA0,12/01/2011,676.014
CUUR0000AA0,11/01/2011,677.684
CUUR0000AA0,10/01/2011,678.258
CUUR0000AA0,09/01/2011,679.658
CUUR0000AA0,08/01/2011,678.628
CUUR0000AA0,07/01/2011,676.762
CUUR0000AA0,06/01/2011,676.162
CUUR0000AA0,05/01/2011,676.887
CUUR0000AA0,04/01/2011,673.717
CUUR0000AA0,03/01/2011,669.409
CUUR0000AA0,02/01/2011,662.943
CUUR0000AA0,01/01/2011,659.692
CUUR0000AA0,12/01/2010,656.563
CUUR0000AA0,11/01/2010,655.438
CUUR0000AA0,10/01/2010,655.162
CUUR0000AA0,09/01/2010,654.346
CUUR0000AA0,08/01/2010,653.966
CUUR0000AA0,07/01/2010,653.066
CUUR0000AA0,06/01/2010,652.926
CUUR0000AA0,05/01/2010,653.564
CUUR0000AA0,04/01/2010,653.059
CUUR0000AA0,03/01/2010,651.925
CUUR0000AA0,02/01/2010,649.259
CUUR0000AA0,01/01/2010,649.098
CUUR0000AA0,12/01/2009,646.887
CUUR0000AA0,11/01/2009,648.028
CUUR0000AA0,10/01/2009,647.570
CUUR0000AA0,09/01/2009,646.948
CUUR0000AA0,08/01/2009,646.544
CUUR0000AA0,07/01/2009,645.096
CUUR0000AA0,06/01/2009,646.121
CUUR0000AA0,05/01/2009,640.616
CUUR0000AA0,04/01/2009,638.771
CUUR0000AA0,03/01/2009,637.182
CUUR0000AA0,02/01/2009,635.637
CUUR0000AA0,01/01/2009,632.491
CUUR0000AA0,12/01/2008,629.751
CUUR0000AA0,11/01/2008,636.332
CUUR0000AA0,10/01/2008,648.758
CUUR0000AA0,09/01/2008,655.376
CUUR0000AA0,08/01/2008,656.284
CUUR0000AA0,07/01/2008,658.915
CUUR0000AA0,06/01/2008,655.474
CUUR0000AA0,05/01/2008,648.933
CUUR0000AA0,04/01/2008,643.515
CUUR0000AA0,03/01/2008,639.636
CUUR0000AA0,02/01/2008,634.139
CUUR0000AA0,01/01/2008,632.301
CUUR0000AA0,12/01/2007,629.174
CUUR0000AA0,11/01/2007,629.598
CUUR0000AA0,10/01/2007,625.879
CUUR0000AA0,09/01/2007,624.543
CUUR0000AA0,08/01/2007,622.827
CUUR0000AA0,07/01/2007,623.970
CUUR0000AA0,06/01/2007,624.129
CUUR0000AA0,05/01/2007,622.921
CUUR0000AA0,04/01/2007,619.140
CUUR0000AA0,03/01/2007,615.145
CUUR0000AA0,02/01/2007,609.594
CUUR0000AA0,01/01/2007,606.348
CUUR0000AA0,12/01/2006,604.5
CUUR0000AA0,11/01/2006,603.6
CUUR0000AA0,10/01/2006,604.6
CUUR0000AA0,09/01/2006,607.9
CUUR0000AA0,08/01/2006,610.9
CUUR0000AA0,07/01/2006,609.6
CUUR0000AA0,06/01/2006,607.8
CUUR0000AA0,05/01/2006,606.5
CUUR0000AA0,04/01/2006,603.5
CUUR0000AA0,03/01/2006,598.6
CUUR0000AA0,02/01/2006,595.2
CUUR0000AA0,01/01/2006,593.9
CUUR0000AA0,12/01/2005,589.4
CUUR0000AA0,11/01/2005,592.0
CUUR0000AA0,10/01/2005,596.7
CUUR0000AA0,09/01/2005,595.4
CUUR0000AA0,08/01/2005,588.2
CUUR0000AA0,07/01/2005,585.2
CUUR0000AA0,06/01/2005,582.6
CUUR0000AA0,05/01/2005,582.4
CUUR0000AA0,04/01/2005,582.9
CUUR0000AA0,03/01/2005,579.0
CUUR0000AA0,02/01/2005,574.5
CUUR0000AA0,01/01/2005,571.2
CUUR0000AA0,12/01/2004,570.1
CUUR0000AA0,11/01/2004,572.2
CUUR0000AA0,10/01/2004,571.9
CUUR0000AA0,09/01/2004,568.7
CUUR0000AA0,08/01/2004,567.6
CUUR0000AA0,07/01/2004,567.5
CUUR0000AA0,06/01/2004,568.2
CUUR0000AA0,05/01/2004,566.4
CUUR0000AA0,04/01/2004,563.2
CUUR0000AA0,03/01/2004,561.5
CUUR0000AA0,02/01/2004,557.9
CUUR0000AA0,01/01/2004,554.9
CUUR0000AA0,12/01/2003,552.1
CUUR0000AA0,11/01/2003,552.7
CUUR0000AA0,10/01/2003,554.3
CUUR0000AA0,09/01/2003,554.7
CUUR0000AA0,08/01/2003,553.0
CUUR0000AA0,07/01/2003,550.9
CUUR0000AA0,06/01/2003,550.4
CUUR0000AA0,05/01/2003,549.7
CUUR0000AA0,04/01/2003,550.5
CUUR0000AA0,03/01/2003,551.8
CUUR0000AA0,02/01/2003,548.5
CUUR0000AA0,01/01/2003,544.2
CWUR0000SA0,12/01/2012,225.889
CWUR0000SA0,11/01/2012,226.595
CWUR0000SA0,10/01/2012,227.974
CWUR0000SA0,09/01/2012,228.184
CWUR0000SA0,08/01/2012,227.056
CWUR0000SA0,07/01/2012,225.568
CWUR0000SA0,06/01/2012,226.036
CWUR0000SA0,05/01/2012,226.600
CWUR0000SA0,04/01/2012,227.012
CWUR0000SA0,03/01/2012,226.304
CWUR0000SA0,02/01/2012,224.317
CWUR0000SA0,01/01/2012,223.216
CWUR0000SA0,12/01/2011,222.166
CWUR0000SA0,11/01/2011,222.813
CWUR0000SA0,10/01/2011,223.043
CWUR0000SA0,09/01/2011,223.688
CWUR0000SA0,08/01/2011,223.326
CWUR0000SA0,07/01/2011,222.686
CWUR0000SA0,06/01/2011,222.522
CWUR0000SA0,05/01/2011,222.954
CWUR0000SA0,04/01/2011,221.743
CWUR0000SA0,03/01/2011,220.024
CWUR0000SA0,02/01/2011,217.535
CWUR0000SA0,01/01/2011,216.400
CWUR0000SA0,12/01/2010,215.262
CWUR0000SA0,11/01/2010,214.750
CWUR0000SA0,10/01/2010,214.623
CWUR0000SA0,09/01/2010,214.306
CWUR0000SA0,08/01/2010,214.205
CWUR0000SA0,07/01/2010,213.898
CWUR0000SA0,06/01/2010,213.839
CWUR0000SA0,05/01/2010,214.124
CWUR0000SA0,04/01/2010,213.958
CWUR0000SA0,03/01/2010,213.525
CWUR0000SA0,02/01/2010,212.544
CWUR0000SA0,01/01/2010,212.568
CWUR0000SA0,12/01/2009,211.703
CWUR0000SA0,11/01/2009,212.003
CWUR0000SA0,10/01/2009,211.549
CWUR0000SA0,09/01/2009,211.322
CWUR0000SA0,08/01/2009,211.156
CWUR0000SA0,07/01/2009,210.526
CWUR0000SA0,06/01/2009,210.972
CWUR0000SA0,05/01/2009,208.774
CWUR0000SA0,04/01/2009,207.925
CWUR0000SA0,03/01/2009,207.218
CWUR0000SA0,02/01/2009,206.708
CWUR0000SA0,01/01/2009,205.700
CWUR0000SA0,12/01/2008,204.813
CWUR0000SA0,11/01/2008,207.296
CWUR0000SA0,10/01/2008,212.182
CWUR0000SA0,09/01/2008,214.935
CWUR0000SA0,08/01/2008,215.247
CWUR0000SA0,07/01/2008,216.304
CWUR0000SA0,06/01/2008,215.223
CWUR0000SA0,05/01/2008,212.788
CWUR0000SA0,04/01/2008,210.698
CWUR0000SA0,03/01/2008,209.147
CWUR0000SA0,02/01/2008,207.254
CWUR0000SA0,01/01/2008,206.744
CWUR0000SA0,12/01/2007,205.777
CWUR0000SA0,11/01/2007,205.891
CWUR0000SA0,10/01/2007,204.338
CWUR0000SA0,09/01/2007,203.889
CWUR0000SA0,08/01/2007,203.199
CWUR0000SA0,07/01/2007,203.700
CWUR0000SA0,06/01/2007,203.906
CWUR0000SA0,05/01/2007,203.661
CWUR0000SA0,04/01/2007,202.130
CWUR0000SA0,03/01/2007,200.612
CWUR0000SA0,02/01/2007,198.544
CWUR0000SA0,01/01/2007,197.559
CWUR0000SA0,12/01/2006,197.2
CWUR0000SA0,11/01/2006,196.8
CWUR0000SA0,10/01/2006,197.0
CWUR0000SA0,09/01/2006,198.4
CWUR0000SA0,08/01/2006,199.6
CWUR0000SA0,07/01/2006,199.2
CWUR0000SA0,06/01/2006,198.6
CWUR0000SA0,05/01/2006,198.2
CWUR0000SA0,04/01/2006,197.2
CWUR0000SA0,03/01/2006,195.3
CWUR0000SA0,02/01/2006,194.2
CWUR0000SA0,01/01/2006,194.0
CWUR0000SA0,12/01/2005,192.5
CWUR0000SA0,11/01/2005,193.4
CWUR0000SA0,10/01/2005,195.2
CWUR0000SA0,09/01/2005,195.0
CWUR0000SA0,08/01/2005,192.1
CWUR0000SA0,07/01/2005,191.0
CWUR0000SA0,06/01/2005,190.1
CWUR0000SA0,05/01/2005,190.0
CWUR0000SA0,04/01/2005,190.2
CWUR0000SA0,03/01/2005,188.6
CWUR0000SA0,02/01/2005,187.3
CWUR0000SA0,01/01/2005,186.3
CWUR0000SA0,12/01/2004,186.0
CWUR0000SA0,11/01/2004,186.8
CWUR0000SA0,10/01/2004,186.5
CWUR0000SA0,09/01/2004,185.4
CWUR0000SA0,08/01/2004,185.0
CWUR0000SA0,07/01/2004,184.9
CWUR0000SA0,06/01/2004,185.3
CWUR0000SA0,05/01/2004,184.7
CWUR0000SA0,04/01/2004,183.5
CWUR0000SA0,03/01/2004,182.9
CWUR0000SA0,02/01/2004,181.9
CWUR0000SA0,01/01/2004,180.9
CWUR0000SA0,12/01/2003,179.9
CWUR0000SA0,11/01/2003,180.2
CWUR0000SA0,10/01/2003,180.7
CWUR0000SA0,09/01/2003,181.0
